-0.238077, -0.950495, 1.569396
1.019703, 0.272949, -0.725669
-0.544099, -0.857205, -2.233168
0.515517, -0.705155, 2.999239
0.875358, 0.555876, -2.326388
0.797877, 0.356064, -1.263639
1.102466, 0.14917, 1.822998
-0.839429, 0.241209, -0.294008
0.0012, 1.134098, -1.747024
0.746854, 0.634363, -2.937235
-0.548901, -0.793376, 1.798128
-0.202151, 0.843518, -2.933371
0.808283, 0.415763, -3.194354
0.700727, 0.510617, 0.08876
0.489204, -1.023709, -0.755977
0.309852, -1.089793, -1.360329
1.067463, 0.209773, 1.172978
-0.687158, 0.903833, -1.666831
-0.363709, 0.866969, 1.331926
0.729371, -0.603268, -2.457938
0.487867, -0.935733, -2.745944
-0.818826, 0.701555, -1.123862
-0.344855, 1.081623, -1.075582
-0.437829, 1.04456, 1.480978
0.927297, -0.240985, 2.359049
0.606829, 0.61839, 1.942172
-1.096147, -0.248534, 0.910218
-0.10916, 0.941959, 2.556718
0.869385, -0.041469, -2.557309
0.974074, -0.549202, 1.271375
-0.03173, 1.051648, 2.798381
0.276263, -0.825329, 3.055966
0.956622, 0.085566, -2.374815
-0.860115, 0.740701, -2.908268
-0.774619, 0.48786, -1.104492
-1.010761, 0.022891, 2.061856
0.780387, -0.821366, 1.201249
-0.837478, 0.331451, 1.625203
0.573718, -0.725817, 1.27935
1.024875, -0.477455, -2.592648
-0.71576, 0.485044, -2.891355
-0.20471, -0.949444, -1.567312
-0.739811, -0.813158, -1.395468
0.98002, -0.013579, 0.13259
-0.831645, -0.739711, 2.825482
-0.963637, -0.384719, 0.222023
0.416605, 0.830884, -2.915354
0.653627, -0.573295, -0.036023
-0.954845, 0.508452, -0.883442
0.635564, -0.803248, 0.043108
-0.787358, 0.405425, 0.967448
0.293405, 0.928292, 0.621948
-0.093521, -0.896301, -2.773362
0.829405, -0.245386, 2.494739
1.002053, -0.299831, 0.726656
-0.490249, 0.982112, -0.518773
-0.049992, -1.060633, -2.795581
-0.564398, 0.810426, -0.545281
0.840187, -0.686777, -2.687121
0.91753, -0.21392, -1.402004
-0.886698, -0.17677, 0.866463
0.019627, -1.026523, 2.49089
-1.077509, 0.254734, -1.048463
-0.543041, 0.965534, 0.12627
0.696422, -0.871901, -2.532856
0.642115, -0.857851, 1.677129
-0.154968, 1.05381, 2.803703
-0.343966, -0.849389, 2.839478
-0.39327, -0.987428, -2.19991
-0.463255, 0.915528, 0.336836
1.005657, -0.52715, 0.580015
-0.728231, -0.467698, 2.900345
-0.92175, 0.017372, 0.201606
-0.721127, 0.655298, 0.735716
-1.044655, 0.100044, -2.963081
0.853301, 0.708516, 2.034506
0.029253, -0.981824, -2.801652
-0.308483, 0.923148, 1.941494
-0.355029, -1.036328, 1.790961
-0.895918, 0.658873, -1.081894
1.000092, -0.321677, 1.979492
-0.508665, -0.700858, -2.085151
0.494013, -0.714899, 0.497368
0.616499, 0.70712, 0.834181
-0.934853, 0.035429, -2.950334
0.818639, 0.286176, -1.19629
0.971975, 0.442212, 2.438744
0.975599, 0.38612, -1.97345
-0.946483, 0.422904, -0.486565
0.865271, 0.525465, 2.432969
0.027513, -1.12481, 1.678521
-0.951194, -0.145218, -1.42558
-0.825085, -0.262852, 0.953994
0.727209, -0.57952, -0.811484
-0.752237, 0.55164, -0.259821
-0.558845, -0.791645, -1.97165
-0.020937, 1.057931, 2.550002
-0.32214, 0.971242, 1.579172
0.668079, 0.813055, -0.415094
0.094685, -1.119086, -1.977068
-0.20947, 0.879397, 0.713236
-0.949512, 0.076118, -2.962296
0.303501, 0.855274, -1.232621
0.917417, 0.645383, 1.886779
0.935817, -0.416352, 2.604667
0.561805, -0.971308, 1.093334
-0.318427, -1.077727, -2.644106
-0.656994, 0.894223, -0.487414
-0.923856, 0.179762, 2.057891
0.616272, -0.926221, 1.861996
-0.980446, -0.453462, -0.790034
-1.031301, 0.399525, -1.523422
-0.529372, -0.722363, 0.950065
-1.128113, 0.057769, 1.526296
0.861876, 0.070955, 0.016188
0.793707, -0.733805, 0.033975
0.783814, -0.519782, -1.436867
-0.408967, 0.776255, 1.404643
0.53377, -0.870185, 0.031771
0.298236, -0.849376, 1.67006
0.24287, -1.109094, 2.382077
0.208913, 0.888829, 1.494481
-0.038255, 1.079267, 0.05129
-0.898455, -0.677381, -1.454513
-0.878889, -0.418043, 1.747969
-0.775029, 0.570214, -1.135968
1.092147, 0.293448, -1.26524
-0.900881, -0.69057, -2.143227
0.892281, -0.093909, -1.807243
0.429679, -0.751813, 2.38883
0.607476, -0.761792, 2.556504
-0.828449, 0.247648, -0.97712
0.460998, 0.734534, -0.553984
1.031441, -0.453777, 0.634357
0.743283, 0.629694, 1.459878
-0.841592, 0.19812, 1.551013
-1.033122, 0.304721, 2.059092
-0.007519, -0.897341, 1.63865
0.325615, 1.058508, 1.466321
-0.529626, -0.840528, -0.976911
-0.519418, 0.722082, -1.587203
-0.230596, -1.09984, -0.23279
-0.920162, -0.588545, -0.786434
-0.809772, -0.511637, 0.870105
-0.892947, -0.10093, 0.235584
-0.409147, 0.984001, 0.078028
0.668153, -0.670127, 0.425285
0.821244, 0.30872, 2.491761
0.774285, -0.728579, 2.557581
-1.047379, -0.119343, 2.962924
-0.026075, -0.894778, 2.267531
0.893205, -0.448231, -1.796024
-1.105534, 0.258798, -1.596247
-0.45486, 0.749793, 0.78327
1.115164, -0.14712, -1.217186
0.883562, 0.442935, 2.694687
0.123739, 1.067255, 0.03236
-0.731556, -0.483257, -2.825246
-0.904568, -0.154417, -2.918061
-0.845221, -0.185192, 0.321826
0.293365, -1.094428, -0.784482
0.905012, 0.659163, 2.639759
-0.582306, 0.639652, -1.665049
-0.702243, -0.814709, 3.025761
1.04884, -0.090501, 2.379912
0.685924, 0.606082, -3.17494
-0.166851, 0.863499, 1.999335
-0.188554, -0.851328, -2.736314
-0.682739, 0.641181, -3.022531
-1.080082, -0.349965, 1.59749
-0.857623, 0.42425, 1.024916
0.613593, 0.942325, 0.152726
0.614821, 0.612274, -3.034299
0.382853, 0.776019, -2.387649
-0.986711, 0.290055, 0.417988
1.023395, 0.459781, -0.527127
-0.729309, -0.708473, -0.730986
-0.543686, -0.932055, 2.413379
0.750857, 0.443442, 1.354339
-0.043463, 0.869819, -1.681903
-1.121215, -0.172398, 1.602901
0.892052, -0.086878, -0.550932
-0.169883, -1.040833, -1.553844
-1.015062, 0.225192, -1.463146
0.952364, 0.581741, -3.156705
1.028766, -0.474955, 1.238411
0.863212, -0.052308, -2.527373
0.507547, -1.011592, 1.743083
1.09008, -0.317345, -1.290435
1.102655, 0.267691, 1.923101
0.106603, 0.916652, -1.850763
0.628914, -0.746377, 1.931199
0.199929, 1.114786, 1.368228
-0.435046, -0.770281, -2.164429
0.691963, -0.747802, 2.925049
0.005555, 0.939126, -0.979148
-0.515996, 0.714247, -1.600381
1.086307, -0.324601, -0.678599
-0.877698, -0.666632, 1.546823
-0.928325, 0.650382, 0.230085
0.975118, 0.200894, 1.412327
0.5879, 0.919411, 0.200232
-0.489198, -0.994365, 2.228983
-0.510012, 0.92814, -2.184048
0.924741, 0.59644, -1.290261
-0.742457, -0.453213, -0.92518
0.326187, -0.976547, -2.141972
-0.195843, 0.842624, -2.345291
0.678723, -0.619231, -2.478862
0.965805, -0.59669, 2.450912
-1.079784, 0.341384, 0.311789
-0.871646, -0.381581, 0.857276
-1.096651, -0.055227, -0.843995
-0.124332, 1.038535, 2.181361
0.862867, 0.054546, 1.894233
0.309809, -0.82563, 2.954201
-0.704207, 0.695956, 0.999607
