{129.404931, 48.644839, 13.875981}
{129.422374, 48.651571, 13.747926}
{129.439732, 48.658271, 13.619859}
{129.457008, 48.664939, 13.491779}
{129.474201, 48.671574, 13.363686}
{129.491311, 48.678178, 13.23558}
{129.50834, 48.68475, 13.107462}
{129.525288, 48.691291, 12.979332}
{129.542154, 48.697801, 12.85119}
{129.558941, 48.70428, 12.723035}
{129.575648, 48.710728, 12.594868}
{129.592276, 48.717145, 12.466689}
{129.608825, 48.723533, 12.338499}
{129.625296, 48.72989, 12.210297}
{129.641689, 48.736217, 12.082083}
{129.658005, 48.742514, 11.953858}
{129.674244, 48.748782, 11.825622}
{129.690407, 48.75502, 11.697375}
{129.70649, 48.761227, 11.569116}
{129.72249, 48.767402, 11.440843}
{129.738403, 48.773544, 11.312559}
{129.754223, 48.77965, 11.184262}
{129.769948, 48.785719, 11.055952}
{129.785574, 48.79175, 10.92763}
{129.801096, 48.79774, 10.799294}
{129.816511, 48.80369, 10.670942}
{129.831816, 48.809597, 10.542574}
{129.847004, 48.815459, 10.41419}
{129.862074, 48.821275, 10.28579}
{129.877021, 48.827044, 10.157374}
{129.891841, 48.832764, 10.028941}
{129.90653, 48.838433, 9.90049}
{129.921084, 48.84405, 9.772016}
{129.9355, 48.849614, 9.643526}
{129.949772, 48.855122, 9.515019}
{129.963898, 48.860574, 9.386495}
{129.977872, 48.865968, 9.257954}
{129.991691, 48.871301, 9.129396}
{130.005352, 48.876574, 9.00082}
{130.01885, 48.881783, 8.872226}
{130.032182, 48.886929, 8.743602}
{130.045343, 48.892008, 8.61496}
{130.058329, 48.89702, 8.486299}
{130.071137, 48.901964, 8.357619}
{130.083762, 48.906836, 8.228919}
{130.096201, 48.911637, 8.100196}
{130.108451, 48.916365, 7.971452}
{130.120513, 48.92102, 7.842686}
{130.132384, 48.925602, 7.713899}
{130.144065, 48.93011, 7.585094}
{130.155553, 48.934544, 7.456269}
{130.166849, 48.938904, 7.327426}
{130.177951, 48.943189, 7.198564}
{130.188858, 48.947398, 7.069683}
{130.199571, 48.951533, 6.940778}
{130.210087, 48.955592, 6.811855}
{130.220405, 48.959574, 6.682914}
{130.230526, 48.96348, 6.553956}
{130.240447, 48.967309, 6.424981}
{130.250168, 48.971061, 6.295989}
{130.259689, 48.974736, 6.16698}
{130.269008, 48.978332, 6.037954}
{130.278124, 48.981851, 5.908912}
{130.287036, 48.98529, 5.779855}
{130.295744, 48.988651, 5.650781}
{130.304246, 48.991933, 5.521692}
{130.312543, 48.995135, 5.392588}
{130.320632, 48.998257, 5.263468}
{130.328513, 49.001299, 5.134334}
{130.336185, 49.00426, 5.005185}
{130.343648, 49.00714, 4.876022}
{130.350899, 49.009939, 4.746844}
{130.357939, 49.012656, 4.617653}
{130.364767, 49.015291, 4.488448}
{130.371383, 49.017844, 4.35923}
{130.37779, 49.020317, 4.230004}
{130.383989, 49.02271, 4.100765}
{130.389984, 49.025024, 3.971515}
{130.395777, 49.027259, 3.842252}
{130.40137, 49.029418, 3.712978}
{130.406766, 49.031501, 3.583693}
{130.411966, 49.033508, 3.454398}
{130.416973, 49.03544, 3.325097}
{130.42179, 49.037299, 3.195788}
{130.426418, 49.039085, 3.066471}
{130.43086, 49.0408, 2.937147}
{130.435118, 49.042443, 2.807815}
{130.439195, 49.044017, 2.678477}
{130.443093, 49.045521, 2.549139}
{130.446815, 49.046958, 2.419793}
{130.450362, 49.048327, 2.290441}
{130.453737, 49.049629, 2.161082}
{130.456942, 49.050866, 2.031716}
{130.45998, 49.052039, 1.902345}
{130.462854, 49.053148, 1.772969}
{130.465564, 49.054194, 1.643587}
{130.468114, 49.055178, 1.514201}
{130.470506, 49.056101, 1.384811}
{130.472743, 49.056964, 1.255417}
{130.474826, 49.057768, 1.126022}
{130.476757, 49.058514, 0.996627}
{130.47854, 49.059202, 0.867229}
{130.480176, 49.059833, 0.737829}
{130.481664, 49.060408, 0.608427}
{130.483004, 49.060925, 0.479023}
{130.484197, 49.061385, 0.349617}
{130.485241, 49.061788, 0.22021}
{130.486138, 49.062134, 0.090801}
{130.486886, 49.062423, -0.038608}
{130.487486, 49.062655, -0.168018}
{130.487937, 49.062829, -0.29743}
{130.488239, 49.062945, -0.426842}
{130.488393, 49.063005, -0.556255}
{130.488398, 49.063007, -0.685668}
{130.488253, 49.062951, -0.81508}
